epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5347431898117065,0.493506520986557,0.30400434136390686,0.0005,0.9818181991577148,0.38036811351776123,0.13376329839229584
1,0.6193353533744812,0.6496299505233765,0.23331746459007263,0.0005,0.9818181991577148,0.44325149059295654,0.07958490401506424
2,0.7296072244644165,0.6899175643920898,0.15414364635944366,0.0005,0.9818181991577148,0.39723923802375793,0.05424516275525093
3,0.7824773192405701,0.6402737498283386,0.13807544112205505,0.0005,0.9878787994384766,0.6993865370750427,0.04701618105173111
4,0.8202416896820068,0.6403435468673706,0.1069459617137909,0.0005,0.9757575988769531,0.5904907584190369,0.03150695562362671
5,0.8504531979560852,0.7992599010467529,0.09123793244361877,0.0005,0.9818181991577148,0.7622699737548828,0.022979822009801865
6,0.8912386894226074,0.7377460598945618,0.07157916575670242,0.0005,0.9818181991577148,0.41871166229248047,0.01982567459344864
7,0.9018126726150513,0.8223013281822205,0.07488848268985748,0.0005,0.9818181991577148,0.7331288456916809,0.018726570531725883
8,0.925981879234314,0.7343247532844543,0.05734805017709732,0.0005,0.9818181991577148,0.3650306761264801,0.015803320333361626
9,0.9410876035690308,0.7471721768379211,0.045746855437755585,0.0005,0.9878787994384766,0.38036811351776123,0.010844917967915535
10,0.9471299052238464,0.7984219789505005,0.04673076048493385,0.0005,0.9878787994384766,0.400306761264801,0.014431397430598736
11,0.9561933279037476,0.6912441849708557,0.04092921316623688,0.0005,0.9878787994384766,0.27760738134384155,0.010449452325701714
12,0.9531722068786621,0.8752967715263367,0.03877360373735428,0.0005,0.9878787994384766,0.28527605533599854,0.012221070937812328
13,0.9758307933807373,0.8197179436683655,0.03365878015756607,0.0005,0.9878787994384766,0.2607361972332001,0.010054354555904865
14,0.9743202328681946,0.8670576810836792,0.030959120020270348,0.0005,0.9878787994384766,0.3757668733596802,0.009707842022180557
15,0.9758307933807373,0.858678936958313,0.02977948635816574,0.0005,0.9878787994384766,0.4877300262451172,0.00917129311710596
16,0.9667673707008362,0.9136293530464172,0.031485993415117264,0.0005,0.9878787994384766,0.26840490102767944,0.009950412437319756
17,0.9758307933807373,0.8299818634986877,0.024802256375551224,0.0005,0.9878787994384766,0.546012282371521,0.00986053142696619
18,0.9788519740104675,0.8958944082260132,0.021141914650797844,0.0005,0.9878787994384766,0.6395705342292786,0.00955516379326582
19,0.9758307933807373,0.8982684016227722,0.02253512479364872,0.0005,0.9878787994384766,0.5306748747825623,0.009818333201110363
20,0.9848942756652832,0.9361122250556946,0.016827190294861794,0.000100000005,0.9878787994384766,0.6411042809486389,0.009509787894785404
21,0.9909365773200989,0.9483312368392944,0.01346837542951107,0.000100000005,0.9878787994384766,0.6273006200790405,0.009474196471273899
22,0.9848942756652832,0.9272447824478149,0.01663607731461525,0.000100000005,0.9878787994384766,0.5690184235572815,0.009224255569279194
23,0.981873095035553,0.9278034567832947,0.023773763328790665,0.000100000005,0.9878787994384766,0.6717791557312012,0.009359898045659065
24,0.9909365773200989,0.9775868654251099,0.01537006814032793,0.000100000005,0.9878787994384766,0.5690184235572815,0.009485464543104172
