epoch,accuracy,auc_1,f1_score,loss,lr,precision_1,recall_1,val_accuracy,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.824404776096344,0.904078483581543,0.8221877813339233,0.051250800490379333,0.001,0.8327008485794067,0.8119369149208069,0.861647367477417,0.9397872686386108,0.8568574786186218,0.043254077434539795,0.887586236000061,0.8281853199005127
1,0.8910070657730103,0.9562308192253113,0.8914349675178528,0.035466160625219345,0.001,0.8879489302635193,0.8949485421180725,0.9140926599502563,0.9720370769500732,0.9143955707550049,0.028544314205646515,0.9111821055412292,0.9176319241523743
2,0.9251930713653564,0.9789779782295227,0.925420880317688,0.024745158851146698,0.001,0.9226095080375671,0.9282496571540833,0.9401544332504272,0.9829427003860474,0.940498948097229,0.022695448249578476,0.9351145029067993,0.9459459185600281
3,0.940315306186676,0.9857776761054993,0.940401554107666,0.020344333723187447,0.001,0.9390439391136169,0.941763162612915,0.9539896845817566,0.990281879901886,0.9550737142562866,0.018741626292467117,0.9330877661705017,0.9781209826469421
4,0.9510939717292786,0.9891709685325623,0.9511802792549133,0.017735445871949196,0.001,0.9495030641555786,0.9528635740280151,0.9414414167404175,0.9920430183410645,0.9392116665840149,0.018090490251779556,0.9763888716697693,0.9047619104385376
5,0.958574652671814,0.992256760597229,0.9586178660392761,0.014952125959098339,0.001,0.9576175808906555,0.9596203565597534,0.9610682129859924,0.9890636801719666,0.9612551331520081,0.01751430332660675,0.956660270690918,0.9658944606781006
6,0.9629182815551758,0.9945679306983948,0.9629807472229004,0.012586657889187336,0.001,0.9613596200942993,0.9646074771881104,0.9578506946563721,0.9907553195953369,0.9575913548469543,0.01643308810889721,0.9635179042816162,0.9517374634742737
7,0.9668596982955933,0.9953670501708984,0.9669394493103027,0.011621978133916855,0.001,0.9646173715591431,0.9692728519439697,0.9498069286346436,0.9919629096984863,0.9481382369995117,0.01834220625460148,0.9807427525520325,0.9176319241523743
8,0.9720077514648438,0.996134877204895,0.9720211625099182,0.01042251754552126,0.001,0.9715525507926941,0.9724903702735901,0.9675031900405884,0.9931989312171936,0.9680479764938354,0.01404651440680027,0.9520846009254456,0.9845559597015381
9,0.9765122532844543,0.9970704913139343,0.9765348434448242,0.009047252126038074,0.001,0.9755941033363342,0.977477490901947,0.9716859459877014,0.9924479722976685,0.9716494083404541,0.014661343768239021,0.9729032516479492,0.9703989624977112
10,0.9786840677261353,0.9977143406867981,0.9787540435791016,0.00802569929510355,0.001,0.9755473732948303,0.9819819927215576,0.9681467413902283,0.9943416714668274,0.9682793021202087,0.012889591977000237,0.9642629027366638,0.9723294973373413
11,0.9804536700248718,0.9982988834381104,0.9804771542549133,0.007018375676125288,0.001,0.9792970418930054,0.9816602468490601,0.9591377377510071,0.9925855994224548,0.958428680896759,0.015947073698043823,0.9753497838973999,0.9420849680900574
12,0.9834298491477966,0.9987412691116333,0.9834537506103516,0.006059236824512482,0.001,0.9820340275764465,0.9848777055740356,0.9755469560623169,0.9944067597389221,0.9758882522583008,0.01425115205347538,0.9624530673027039,0.9897040128707886
13,0.982464611530304,0.9984344840049744,0.9824983477592468,0.006587518844753504,0.001,0.9806089997291565,0.9843950867652893,0.9752252101898193,0.9955851435661316,0.9756405353546143,0.012777518481016159,0.9595519304275513,0.992277979850769
14,0.9829472303390503,0.9979990124702454,0.9829608201980591,0.007219758816063404,0.001,0.9821715354919434,0.9837515950202942,0.9478764533996582,0.9925921559333801,0.9459278583526611,0.019808392971754074,0.9826629757881165,0.9118404388427734
15,0.9864864945411682,0.9991019368171692,0.9865146279335022,0.0049821860156953335,0.001,0.9844601154327393,0.9885778427124023,0.9398326873779297,0.9888657331466675,0.9371427893638611,0.030519453808665276,0.9809992909431458,0.8970398902893066
16,0.988095223903656,0.9991410374641418,0.9881181120872498,0.004783425480127335,0.001,0.9862179756164551,0.9900257587432861,0.9739382266998291,0.9954003095626831,0.9743589162826538,0.013009984977543354,0.9588785171508789,0.9903475046157837
17,0.9888995885848999,0.9993861317634583,0.9889084696769714,0.004159683361649513,0.001,0.9881143569946289,0.9897040128707886,0.9720077514648438,0.9943552613258362,0.9725291728973389,0.018893375992774963,0.9547427296638489,0.9909909963607788
18,0.9946911334991455,0.9998154044151306,0.9946935772895813,0.0025538536719977856,0.001,0.9942140579223633,0.9951737523078918,0.9835907220840454,0.9967890977859497,0.9836170673370361,0.008932133205235004,0.982039749622345,0.985199511051178
19,0.990910530090332,0.9995801448822021,0.9909213781356812,0.003432730445638299,0.001,0.9897287487983704,0.9921171069145203,0.9797297120094299,0.9957323670387268,0.9798657298088074,0.01154089905321598,0.9733333587646484,0.9864864945411682
20,0.9896235466003418,0.9994450211524963,0.9896293878555298,0.003977353218942881,0.001,0.9890727996826172,0.9901866316795349,0.9765122532844543,0.9946703314781189,0.9767885208129883,0.014823761768639088,0.9654305577278137,0.9884169697761536
21,0.9907496571540833,0.999590277671814,0.9907548427581787,0.003477593418210745,0.001,0.9901976585388184,0.9913127422332764,0.9797297120094299,0.9961522221565247,0.9799681305885315,0.011705583892762661,0.9685732126235962,0.9916344881057739
