epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5279878973960876,0.4878321886062622,1.2404676675796509,0.001,0.9216867685317993,0.5091463327407837,1.0436538457870483
1,0.5567322373390198,0.5079021453857422,1.158576250076294,0.001,0.9759036302566528,0.396341472864151,1.0137454271316528
2,0.6248108744621277,0.559930145740509,1.1098546981811523,0.001,0.9879518151283264,0.7134146690368652,0.9980785250663757
3,0.7155824303627014,0.4788810908794403,1.0523957014083862,0.001,0.9879518151283264,0.35213416814804077,0.9336751699447632
4,0.7655068039894104,0.6189510822296143,0.9958760142326355,0.001,0.9819276928901672,0.3932926654815674,0.9097785353660583
5,0.7942511439323425,0.6127972602844238,0.9689366817474365,0.001,0.9879518151283264,0.3856707215309143,0.8831804394721985
6,0.8335855007171631,0.713356614112854,0.9338199496269226,0.001,0.9879518151283264,0.6234756112098694,0.8599390983581543
7,0.8562783598899841,0.46426573395729065,0.9053220152854919,0.001,0.9879518151283264,0.6935975551605225,0.834017813205719
8,0.9152798652648926,0.47958043217658997,0.8685711026191711,0.001,0.9879518151283264,0.3628048896789551,0.8090747594833374
9,0.9198184609413147,0.6777622103691101,0.838703453540802,0.001,0.9879518151283264,0.5503048896789551,0.7850529551506042
10,0.9152798652648926,0.5718181729316711,0.8190661072731018,0.001,0.9879518151283264,0.3765243887901306,0.7689870595932007
11,0.9364598989486694,0.6830769181251526,0.789700984954834,0.001,0.9879518151283264,0.42225611209869385,0.7449513673782349
12,0.9425113201141357,0.5689510703086853,0.767663300037384,0.001,0.9879518151283264,0.5548780560493469,0.7244994044303894
13,0.9470499157905579,0.5809090733528137,0.7420794367790222,0.001,0.9879518151283264,0.6585366129875183,0.7001173496246338
14,0.9485628008842468,0.5190209746360779,0.7227063179016113,0.001,0.9879518151283264,0.6158536672592163,0.6785876750946045
15,0.9606656432151794,0.488391637802124,0.6966789364814758,0.001,0.9879518151283264,0.6600609421730042,0.6582790017127991
16,0.9591528177261353,0.6473426818847656,0.6714299321174622,0.001,0.9879518151283264,0.6554877758026123,0.639406681060791
17,0.9652042388916016,0.49531471729278564,0.6519470810890198,0.001,0.9879518151283264,0.21189025044441223,0.6193108558654785
18,0.9682299494743347,0.49020981788635254,0.6304947733879089,0.001,0.9879518151283264,0.44359755516052246,0.5996114611625671
19,0.9697428345680237,0.4119580388069153,0.6139141321182251,0.001,0.9879518151283264,0.6067073345184326,0.5801027417182922
20,0.97579425573349,0.5855943560600281,0.5902456045150757,0.001,0.9879518151283264,0.6493902206420898,0.5632851123809814
21,0.9788199663162231,0.5118881464004517,0.5691738128662109,0.001,0.9879518151283264,0.3338415026664734,0.5449666380882263
22,0.97579425573349,0.6417482495307922,0.5499311685562134,0.001,0.9879518151283264,0.47408536076545715,0.526724100112915
23,0.97579425573349,0.5206993222236633,0.5334477424621582,0.001,0.9879518151283264,0.5350610017776489,0.508842945098877
24,0.9773070812225342,0.588951051235199,0.5150307416915894,0.001,0.9879518151283264,0.5426828861236572,0.49180519580841064
25,0.9773070812225342,0.6418880820274353,0.4987325370311737,0.001,0.9879518151283264,0.8064024448394775,0.4739750921726227
26,0.9803328514099121,0.5035665035247803,0.48284393548965454,0.001,0.9879518151283264,0.605182945728302,0.45876818895339966
27,0.9803328514099121,0.6516783237457275,0.4660189747810364,0.001,0.9879518151283264,0.6295731663703918,0.44324925541877747
28,0.97579425573349,0.5970629453659058,0.4489760398864746,0.001,0.9879518151283264,0.5533536672592163,0.42915675044059753
29,0.97579425573349,0.5752447247505188,0.4361438751220703,0.001,0.9879518151283264,0.5304877758026123,0.4144558608531952
30,0.974281370639801,0.7613286375999451,0.4182056784629822,0.001,0.9879518151283264,0.6646341681480408,0.39915338158607483
31,0.9833585619926453,0.6964335441589355,0.4029853940010071,0.001,0.9879518151283264,0.8719512224197388,0.38425129652023315
32,0.9803328514099121,0.703076958656311,0.3890109956264496,0.001,0.9879518151283264,0.710365891456604,0.3721894919872284
33,0.9773070812225342,0.5267832279205322,0.3828943967819214,0.001,0.9879518151283264,0.5304878354072571,0.3601834774017334
34,0.9848713874816895,0.6874125599861145,0.36304137110710144,0.001,0.9879518151283264,0.5,0.34833693504333496
35,0.9818456768989563,0.6738461852073669,0.35202276706695557,0.001,0.9879518151283264,0.7027438879013062,0.33519047498703003
36,0.97579425573349,0.622517466545105,0.3439750671386719,0.001,0.9879518151283264,0.789634108543396,0.3226531445980072
37,0.9818456768989563,0.6813986301422119,0.3289022147655487,0.001,0.9819276928901672,0.5929878354072571,0.31488314270973206
38,0.9833585619926453,0.753636360168457,0.31780529022216797,0.001,0.9879518151283264,0.6814024448394775,0.30205658078193665
39,0.97579425573349,0.7995104789733887,0.3055884838104248,0.001,0.9879518151283264,0.5777438879013062,0.292996346950531
40,0.9788199663162231,0.6663635969161987,0.29915890097618103,0.001,0.9879518151283264,0.5853658318519592,0.28369462490081787
41,0.9803328514099121,0.712797224521637,0.2877880334854126,0.001,0.9879518151283264,0.7743902206420898,0.2739018499851227
42,0.9818456768989563,0.6638461947441101,0.27998629212379456,0.001,0.9879518151283264,0.6173780560493469,0.2663376033306122
43,0.9833585619926453,0.739370584487915,0.27133873105049133,0.001,0.9879518151283264,0.6463414430618286,0.25740328431129456
44,0.9863842725753784,0.7248950600624084,0.26164722442626953,0.001,0.9879518151283264,0.6097560524940491,0.2479451596736908
45,0.9788199663162231,0.8460140228271484,0.2512627840042114,0.001,0.9879518151283264,0.8262195587158203,0.23876778781414032
46,0.9833585619926453,0.7669930458068848,0.2457527071237564,0.001,0.9879518151283264,0.8323171138763428,0.23105527460575104
47,0.9848713874816895,0.7995104789733887,0.23481233417987823,0.001,0.9819276928901672,0.8140243887901306,0.2258356213569641
48,0.9863842725753784,0.7918881177902222,0.22643139958381653,0.001,0.9879518151283264,0.602134108543396,0.21758534014225006
49,0.9818456768989563,0.8753147125244141,0.21931111812591553,0.001,0.9879518151283264,0.6204268336296082,0.21053794026374817
50,0.9863842725753784,0.894055962562561,0.21286620199680328,0.001,0.9879518151283264,0.7560975551605225,0.20287074148654938
51,0.9833585619926453,0.836363673210144,0.20624291896820068,0.001,0.9879518151283264,0.8109756112098694,0.19858025014400482
52,0.9833585619926453,0.8560139536857605,0.20005227625370026,0.001,0.9879518151283264,0.8079268336296082,0.19102855026721954
53,0.9833585619926453,0.9070629477500916,0.19241811335086823,0.001,0.9879518151283264,0.7621951103210449,0.18570291996002197
54,0.9833585619926453,0.8074825406074524,0.1904883086681366,0.001,0.9879518151283264,0.8689024448394775,0.17879600822925568
55,0.9818456768989563,0.8530769348144531,0.1853199452161789,0.001,0.9879518151283264,0.8628048300743103,0.17403826117515564
56,0.97579425573349,0.861818253993988,0.18001264333724976,0.001,0.9879518151283264,0.8201219439506531,0.16925592720508575
57,0.9803328514099121,0.7128671407699585,0.17775772511959076,0.001,0.9879518151283264,0.6021341681480408,0.1658153533935547
58,0.9773070812225342,0.7693007588386536,0.17271769046783447,0.001,0.9879518151283264,0.7423780560493469,0.16225482523441315
59,0.9833585619926453,0.8413985967636108,0.16443026065826416,0.001,0.9879518151283264,0.5777438879013062,0.1564287692308426
60,0.9863842725753784,0.8594405651092529,0.15636993944644928,0.001,0.9879518151283264,0.6036584973335266,0.15200909972190857
61,0.9848713874816895,0.8013985753059387,0.15538080036640167,0.001,0.9879518151283264,0.6981707215309143,0.14695316553115845
