epoch,accuracy,auc_1,f1_score,loss,lr,precision_1,recall_1,val_accuracy,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.6962677240371704,0.7582741379737854,0.6881698966026306,0.09896307438611984,0.001,0.702455997467041,0.6809845566749573,0.6206563711166382,0.7941866517066956,0.27382540702819824,0.0993519201874733,0.8818737268447876,0.27863577008247375
1,0.772442102432251,0.8496419787406921,0.7648104429244995,0.06465455889701843,0.001,0.783241331577301,0.7533783912658691,0.8465250730514526,0.9240890741348267,0.6073337197303772,0.04657198488712311,0.8309772610664368,0.8700128793716431
2,0.8001126050949097,0.8792579174041748,0.7933433651924133,0.057140059769153595,0.001,0.8109685182571411,0.7826576828956604,0.8275418281555176,0.9072301387786865,0.5973998308181763,0.05208885297179222,0.8283870816230774,0.8262548446655273
3,0.8265765905380249,0.9072967171669006,0.8221455812454224,0.050503749400377274,0.001,0.8302960991859436,0.8209459185600281,0.8127413392066956,0.9269311428070068,0.6068693399429321,0.056773893535137177,0.7459514141082764,0.9485199451446533
4,0.8591538071632385,0.935501217842102,0.8592907190322876,0.04249280318617821,0.001,0.8510771989822388,0.8706563711166382,0.8751608729362488,0.9602274894714355,0.6758275032043457,0.04010302945971489,0.9357249736785889,0.8056628108024597
5,0.8660714030265808,0.9375486373901367,0.8626502156257629,0.04217220097780228,0.001,0.8669569492340088,0.8648648858070374,0.7590090036392212,0.9609289169311523,0.5993333458900452,0.06322424113750458,0.6753812432289124,0.9974259734153748
6,0.8819980621337891,0.9522087574005127,0.8798141479492188,0.03707671910524368,0.001,0.879859209060669,0.8848133683204651,0.8809523582458496,0.9626659750938416,0.6745806932449341,0.03669913485646248,0.8378995656967163,0.9446589350700378
7,0.8519948720932007,0.931094229221344,0.8514429330825806,0.044102225452661514,0.001,0.8467512130737305,0.8595559597015381,0.9028313755989075,0.9634875655174255,0.6913062930107117,0.03179989755153656,0.8812423944473267,0.931145429611206
8,0.8222329616546631,0.9021289944648743,0.8150136470794678,0.05157828703522682,0.001,0.8312934041023254,0.8085585832595825,0.8581081032752991,0.9383636713027954,0.6412719488143921,0.04381170868873596,0.8181818127632141,0.9208494424819946
9,0.8770109415054321,0.9457855224609375,0.8772224187850952,0.039346352219581604,0.001,0.8642935156822205,0.8944659233093262,0.8687258958816528,0.9614444375038147,0.6505429148674011,0.03711491823196411,0.8054370880126953,0.9723294973373413
10,0.8973616361618042,0.9586988091468811,0.8955073356628418,0.03446967899799347,0.001,0.8935627937316895,0.9021878838539124,0.8606821298599243,0.9677135944366455,0.6508128643035889,0.039487432688474655,0.7902641296386719,0.9819819927215576
11,0.8981660008430481,0.9610725045204163,0.8977989554405212,0.03330809250473976,0.001,0.8875665664672852,0.9118404388427734,0.9179536700248718,0.9752179980278015,0.736261785030365,0.0270975474268198,0.9182227849960327,0.9176319241523743
12,0.9195623993873596,0.9727522730827332,0.9173357486724854,0.028117647394537926,0.001,0.9148902297019958,0.9251930713653564,0.931145429611206,0.9828127026557922,0.7613970637321472,0.022462984547019005,0.928388774394989,0.9343629479408264
13,0.9267213344573975,0.9772598147392273,0.9241759181022644,0.025495318695902824,0.001,0.9185734391212463,0.9364542961120605,0.9382239580154419,0.9850233197212219,0.7713690996170044,0.02086348459124565,0.9422078132629395,0.9337194561958313
14,0.9226190447807312,0.9758120775222778,0.9209349155426025,0.02640778198838234,0.001,0.9146149158477783,0.9322715401649475,0.8674388527870178,0.9810817837715149,0.6631360650062561,0.03909371793270111,0.9766277074813843,0.7528957724571228
15,0.9453828930854797,0.9846261143684387,0.944709062576294,0.020657196640968323,0.001,0.9414766430854797,0.9498069286346436,0.9498069286346436,0.9880291819572449,0.7927805781364441,0.017832230776548386,0.9429658055305481,0.9575289487838745
16,0.9473938345909119,0.9855872392654419,0.9466086030006409,0.01992170885205269,0.001,0.9412884712219238,0.9543114304542542,0.9440154433250427,0.9867466688156128,0.7710675597190857,0.019013168290257454,0.9307116270065308,0.9594594836235046
17,0.9543918967247009,0.989345908164978,0.9535189270973206,0.017180897295475006,0.001,0.9499760866165161,0.9592986106872559,0.9584941864013672,0.9916741251945496,0.8232935070991516,0.015183498151600361,0.9659908413887024,0.9504504799842834
18,0.9539092779159546,0.9902256727218628,0.9530994892120361,0.01653747260570526,0.001,0.9493550062179565,0.9589768052101135,0.9333977103233337,0.9877755641937256,0.7432266473770142,0.025429731234908104,0.9719691872596741,0.892535388469696
19,0.9577702879905701,0.9914869666099548,0.9570358991622925,0.015504560433328152,0.001,0.9553528428077698,0.9604247212409973,0.9504504799842834,0.988698422908783,0.7774019241333008,0.021253569051623344,0.9216867685317993,0.9845559597015381
20,0.9638835191726685,0.9935906529426575,0.9634323120117188,0.013371378183364868,0.001,0.9587907791137695,0.9694337248802185,0.965572714805603,0.9921997785568237,0.8188466429710388,0.015073112212121487,0.9490999579429626,0.983912467956543
21,0.9648487567901611,0.9937660098075867,0.9646977782249451,0.013053961098194122,0.001,0.9616551995277405,0.968307614326477,0.9668596982955933,0.9931467175483704,0.8232859373092651,0.013372057117521763,0.9571518301963806,0.977477490901947
22,0.9639639854431152,0.9942091703414917,0.9628505110740662,0.012894895859062672,0.001,0.9623276591300964,0.9657335877418518,0.9533461928367615,0.9899622201919556,0.783129870891571,0.018221713602542877,0.9282674789428711,0.9826254844665527
23,0.9643661379814148,0.9937076568603516,0.9639533758163452,0.013293882831931114,0.001,0.9622097611427307,0.9666988253593445,0.9662162065505981,0.9939555525779724,0.8180726766586304,0.015059699304401875,0.9452980756759644,0.9897040128707886
24,0.9707207083702087,0.9952964186668396,0.9695918560028076,0.011409682221710682,0.001,0.968910276889801,0.9726512432098389,0.9298584461212158,0.9914249777793884,0.7649110555648804,0.025148825719952583,0.9805755615234375,0.8770913481712341
25,0.9749839305877686,0.9966718554496765,0.9742164015769958,0.009429549798369408,0.001,0.9742971658706665,0.9757078289985657,0.969111979007721,0.9944319725036621,0.8339067697525024,0.012721634469926357,0.9667093753814697,0.9716859459877014
26,0.9759491682052612,0.9966148138046265,0.9755573868751526,0.009627039544284344,0.001,0.9735873341560364,0.9784427285194397,0.9623551964759827,0.9947106242179871,0.8283547163009644,0.01463188137859106,0.9774086475372314,0.946589469909668
27,0.9734556078910828,0.9961344599723816,0.9730366468429565,0.01013878546655178,0.001,0.9710307121276855,0.9760295748710632,0.9723294973373413,0.9945602416992188,0.8385090231895447,0.013009588234126568,0.9525277614593506,0.9942085146903992
28,0.9795688390731812,0.9974310398101807,0.978899359703064,0.008234282024204731,0.001,0.978030800819397,0.9811776280403137,0.973294734954834,0.9946907162666321,0.8329340219497681,0.012487364001572132,0.968769907951355,0.9781209826469421
29,0.9785231947898865,0.9971405863761902,0.9781694412231445,0.00875937007367611,0.001,0.9756916761398315,0.9814993739128113,0.9658944606781006,0.9939190149307251,0.8075698018074036,0.01626257784664631,0.9409257173538208,0.9942085146903992
30,0.9813385009765625,0.9974440336227417,0.9805467128753662,0.007973043248057365,0.001,0.9799486398696899,0.9827863574028015,0.976190447807312,0.9963899850845337,0.8480033278465271,0.010356205515563488,0.9648241400718689,0.9884169697761536
31,0.9812580347061157,0.998020350933075,0.9809200763702393,0.007328510750085115,0.001,0.9811806082725525,0.9813385009765625,0.9527027010917664,0.9881675243377686,0.8132418990135193,0.0216215867549181,0.955339789390564,0.9498069286346436
32,0.9755469560623169,0.9965153336524963,0.9750800728797913,0.00963959377259016,0.001,0.9734144806861877,0.9777992367744446,0.9713642001152039,0.9944159388542175,0.834761381149292,0.012517538852989674,0.9598242044448853,0.983912467956543
33,0.958574652671814,0.991400957107544,0.9580973386764526,0.01565982587635517,0.001,0.9554241895675659,0.9620334506034851,0.9488416910171509,0.9890717267990112,0.7944484353065491,0.01826559007167816,0.9266055226325989,0.9749034643173218
34,0.9646074771881104,0.9929598569869995,0.9636513590812683,0.013906084932386875,0.001,0.9632659554481506,0.9660553336143494,0.9617117047309875,0.9941200613975525,0.8233174085617065,0.013172674924135208,0.9711096286773682,0.9517374634742737
35,0.977477490901947,0.997424304485321,0.9767594337463379,0.008503790944814682,0.001,0.977631151676178,0.9773166179656982,0.9707207083702087,0.9950563311576843,0.8414661884307861,0.011297201737761497,0.9686098694801331,0.9729729890823364
36,0.9818211197853088,0.9980018138885498,0.9810827374458313,0.007290930487215519,0.001,0.9813565015792847,0.9823037385940552,0.9755469560623169,0.9967362880706787,0.8485572338104248,0.010404610075056553,0.9607232213020325,0.9916344881057739
37,0.9860038757324219,0.9985366463661194,0.9851780533790588,0.005981179419904947,0.001,0.9852232336997986,0.9868082404136658,0.9784427285194397,0.9969686269760132,0.8513966798782349,0.012056535109877586,0.9714648127555847,0.9858430027961731
38,0.9874517321586609,0.9987477660179138,0.9869920611381531,0.005460352636873722,0.001,0.9869816899299622,0.9879343509674072,0.9784427285194397,0.9969943165779114,0.8573005199432373,0.011061756871640682,0.9609423279762268,0.9974259734153748
39,0.9881756901741028,0.9988716244697571,0.9878652095794678,0.005245123989880085,0.001,0.9873133301734924,0.9890604615211487,0.977477490901947,0.9962398409843445,0.8393135070800781,0.012431120499968529,0.9637500047683716,0.992277979850769
40,0.9891409277915955,0.99906986951828,0.988671600818634,0.0047957100905478,0.001,0.9890622496604919,0.9892213344573975,0.9752252101898193,0.9957009553909302,0.8485099077224731,0.012593459337949753,0.9659305810928345,0.985199511051178
41,0.9903475046157837,0.9993821382522583,0.9903368949890137,0.003955756314098835,0.001,0.9905053377151489,0.9901866316795349,0.9797297120094299,0.9970771074295044,0.8534607887268066,0.012660104781389236,0.9621822834014893,0.9987130165100098
42,0.9913932085037231,0.9995356202125549,0.9910407662391663,0.0034706383012235165,0.001,0.9908404350280762,0.9919562339782715,0.9755469560623169,0.9958858489990234,0.8459103107452393,0.013779381290078163,0.9653652310371399,0.9864864945411682
43,0.9905887842178345,0.9993728399276733,0.9902103543281555,0.004001911263912916,0.001,0.9903521537780762,0.99083012342453,0.9742599725723267,0.9952766299247742,0.8482014536857605,0.011747498996555805,0.973042368888855,0.9755469560623169
44,0.9915540814399719,0.9994139671325684,0.9908027648925781,0.0036213162820786238,0.001,0.991474986076355,0.9916344881057739,0.9752252101898193,0.9951815605163574,0.8343903422355652,0.014791877940297127,0.9641734957695007,0.9871299862861633
45,0.9905083775520325,0.9992629289627075,0.9898906946182251,0.004096480086445808,0.001,0.9887784719467163,0.992277979850769,0.9565637111663818,0.9936398863792419,0.7844851016998291,0.019283581525087357,0.9823249578475952,0.9298584461212158
46,0.9884169697761536,0.9989410638809204,0.9879128336906433,0.005089520011097193,0.001,0.9874759316444397,0.989382266998291,0.9749034643173218,0.9958570003509521,0.841209352016449,0.013070499524474144,0.9624060392379761,0.9884169697761536
47,0.9923584461212158,0.999565064907074,0.9920291304588318,0.0032870557624846697,0.001,0.991962730884552,0.9927605986595154,0.9810167551040649,0.9974617958068848,0.8623566627502441,0.009139539673924446,0.9794740080833435,0.9826254844665527
48,0.992197573184967,0.9993012547492981,0.9916176795959473,0.003713853657245636,0.001,0.9929112195968628,0.9914736151695251,0.9794079661369324,0.9959262609481812,0.8648828268051147,0.01095713023096323,0.9691435694694519,0.9903475046157837
49,0.9861647486686707,0.9987979531288147,0.9859572052955627,0.0056602610275149345,0.001,0.9846054911613464,0.9877734780311584,0.9755469560623169,0.9964665770530701,0.8387964367866516,0.014523188583552837,0.954489529132843,0.9987130165100098
50,0.9840733408927917,0.9979588985443115,0.98369961977005,0.006816881243139505,0.001,0.9828305244445801,0.9853603839874268,0.9703989624977112,0.99440997838974,0.8339272141456604,0.012202037498354912,0.9722222089767456,0.9684684872627258
51,0.992277979850769,0.9995498657226562,0.9919790625572205,0.0031577306799590588,0.001,0.9932301640510559,0.9913127422332764,0.9826254844665527,0.9966640472412109,0.8617039322853088,0.012752733193337917,0.9752851724624634,0.9903475046157837
52,0.9930019378662109,0.9994950294494629,0.9927341341972351,0.003347917925566435,0.001,0.9927641153335571,0.9932432174682617,0.9800514578819275,0.9965369701385498,0.8741946816444397,0.012372548691928387,0.975159227848053,0.985199511051178
53,0.993565022945404,0.9996891617774963,0.9929524660110474,0.0026595613453537226,0.001,0.9930890202522278,0.9940476417541504,0.9826254844665527,0.9968147873878479,0.8674950003623962,0.012467056512832642,0.9734848737716675,0.992277979850769
54,0.993565022945404,0.9994450211524963,0.9933440089225769,0.003209901973605156,0.001,0.9930890202522278,0.9940476417541504,0.9829472303390503,0.9972400665283203,0.8631937503814697,0.01159290224313736,0.9711236953735352,0.9954954981803894
55,0.9891409277915955,0.9986950755119324,0.9889252781867981,0.005095711909234524,0.001,0.9884337186813354,0.9898648858070374,0.9806950092315674,0.9962629079818726,0.8802223801612854,0.010135708376765251,0.977011501789093,0.9845559597015381
56,0.9912322759628296,0.9993268847465515,0.9907862544059753,0.003776403609663248,0.001,0.9903645515441895,0.9921171069145203,0.9626769423484802,0.9956676959991455,0.8035580515861511,0.021229330450296402,0.9310551285743713,0.9993565082550049
57,0.9904279112815857,0.9992291331291199,0.9896696209907532,0.004151740577071905,0.001,0.9892473220825195,0.9916344881057739,0.9716859459877014,0.9957497119903564,0.8530465960502625,0.012494963593780994,0.9803407788276672,0.9626769423484802
58,0.992277979850769,0.9994313716888428,0.9920904040336609,0.0033608118537813425,0.001,0.9918032884597778,0.9927605986595154,0.9790862202644348,0.9943559169769287,0.8583109378814697,0.01425882987678051,0.9673571586608887,0.9916344881057739
59,0.9921171069145203,0.9995468854904175,0.991578221321106,0.0031700837425887585,0.001,0.9910112619400024,0.9932432174682617,0.9806950092315674,0.9969434142112732,0.8614932298660278,0.01077568531036377,0.9715909361839294,0.9903475046157837
60,0.989382266998291,0.9989988207817078,0.9891697764396667,0.004605731461197138,0.001,0.9892248511314392,0.9895431399345398,0.9726512432098389,0.9953905344009399,0.8349860906600952,0.015227359719574451,0.9547987580299377,0.992277979850769
61,0.9901061654090881,0.9991689920425415,0.9896757006645203,0.004365326836705208,0.001,0.9892404079437256,0.9909909963607788,0.9864864945411682,0.9970996379852295,0.887721836566925,0.008858769200742245,0.9803049564361572,0.9929214715957642
62,0.9942889213562012,0.9996488690376282,0.9942378401756287,0.0027700229547917843,0.001,0.9943684339523315,0.9942085146903992,0.9819819927215576,0.9972140789031982,0.8669041991233826,0.011125290766358376,0.9728535413742065,0.9916344881057739
63,0.9938063025474548,0.9994156360626221,0.9936181902885437,0.003015658352524042,0.001,0.9930923581123352,0.9945302605628967,0.983912467956543,0.9955487251281738,0.8779647946357727,0.009526709094643593,0.9735516309738159,0.9948520064353943
64,0.9917953610420227,0.9991443753242493,0.9913243651390076,0.0039601377211511135,0.001,0.9908477663993835,0.9927605986595154,0.9797297120094299,0.9950250387191772,0.8543265461921692,0.011298823170363903,0.970346987247467,0.9897040128707886
65,0.995736837387085,0.9997873902320862,0.9956322312355042,0.0019441088661551476,0.001,0.9961358904838562,0.9953346252441406,0.9823037385940552,0.996178388595581,0.8717493414878845,0.014339963905513287,0.9699059724807739,0.9954954981803894
66,0.9947715401649475,0.9995821714401245,0.9948036074638367,0.0026492103934288025,0.001,0.9945328831672668,0.9950128793716431,0.9848777055740356,0.9965460896492004,0.8875610828399658,0.012048967182636261,0.9784126877784729,0.9916344881057739
67,0.9928410649299622,0.9992818832397461,0.992264986038208,0.003443669993430376,0.001,0.9932377934455872,0.9924388527870178,0.983912467956543,0.9967657327651978,0.8775460124015808,0.00961820874363184,0.975347638130188,0.9929214715957642
68,0.9931628108024597,0.9995501041412354,0.9929843544960022,0.0029079897794872522,0.001,0.9922916293144226,0.9940476417541504,0.9736164808273315,0.9949516654014587,0.8342894911766052,0.016400888562202454,0.9537608027458191,0.9954954981803894
69,0.9898648858070374,0.9992820620536804,0.9898592233657837,0.004320476204156876,0.001,0.990812361240387,0.9888995885848999,0.9823037385940552,0.9955664873123169,0.8610060811042786,0.01370865199714899,0.9699059724807739,0.9954954981803894
70,0.993645429611206,0.9997316598892212,0.99339759349823,0.0027040974237024784,0.001,0.993248701095581,0.9940476417541504,0.9736164808273315,0.99467933177948,0.8386427164077759,0.021259065717458725,0.952088475227356,0.9974259734153748
71,0.9927605986595154,0.9994819760322571,0.9921637177467346,0.0032882769592106342,0.001,0.9926021099090576,0.9929214715957642,0.9848777055740356,0.9966013431549072,0.8765444159507751,0.010896861553192139,0.9730069041252136,0.9974259734153748
72,0.9973455667495728,0.9999217391014099,0.9972057938575745,0.0013626187574118376,0.0005,0.996945858001709,0.9977477192878723,0.9871299862861633,0.9968199729919434,0.8844517469406128,0.011068066582083702,0.979721188545227,0.9948520064353943
73,0.998632550239563,0.999993622303009,0.9985311627388,0.0005568300257436931,0.0005,0.9987127780914307,0.998552143573761,0.9861647486686707,0.9966681599617004,0.8767097592353821,0.014377014711499214,0.9748585820198059,0.9980695247650146
74,0.9978281855583191,0.999890923500061,0.9974938035011292,0.0010440987534821033,0.0005,0.9977481365203857,0.9979086518287659,0.9790862202644348,0.9963597059249878,0.8609717488288879,0.019531765952706337,0.9632856249809265,0.9961389899253845
75,0.9975868463516235,0.9998869299888611,0.9974424839019775,0.001290448708459735,0.0005,0.9975868463516235,0.9975868463516235,0.9855212569236755,0.9965084195137024,0.8747734427452087,0.01390018966048956,0.9748269319534302,0.9967824816703796
76,0.998632550239563,0.9998890161514282,0.9985466599464417,0.0010496926261112094,0.0005,0.9982317686080933,0.9990347623825073,0.9858430027961731,0.9968655705451965,0.8760165572166443,0.014130781404674053,0.9748427867889404,0.9974259734153748
77,0.9962194561958313,0.9997828006744385,0.9961850643157959,0.0016252477653324604,0.0005,0.996938943862915,0.9954954981803894,0.9832689762115479,0.9958188533782959,0.8730568885803223,0.015168762765824795,0.9687890410423279,0.9987130165100098
78,0.9977477192878723,0.9999436140060425,0.9976081252098083,0.0010924625676125288,0.0005,0.9975876212120056,0.9979086518287659,0.9794079661369324,0.9964749813079834,0.8555116653442383,0.0182422436773777,0.9621587991714478,0.9980695247650146
79,0.9983912706375122,0.999966025352478,0.9982788562774658,0.0008825138793326914,0.0005,0.9980707168579102,0.9987130165100098,0.983912467956543,0.9967148303985596,0.866736114025116,0.016637790948152542,0.9700000286102295,0.9987130165100098
80,0.9988738894462585,0.9998999834060669,0.9987543225288391,0.0007011168636381626,0.0005,0.9987134337425232,0.9990347623825073,0.9864864945411682,0.9970617890357971,0.8932569622993469,0.015267186798155308,0.9790874719619751,0.9942085146903992
81,0.998552143573761,0.9999218583106995,0.9984937906265259,0.0008980012498795986,0.0005,0.998552143573761,0.998552143573761,0.985199511051178,0.9967261552810669,0.8755791187286377,0.014421656727790833,0.9748110771179199,0.9961389899253845
82,0.9962194561958313,0.999667763710022,0.9961011409759521,0.0020647959318012,0.0005,0.996139645576477,0.9962998628616333,0.9832689762115479,0.9972506165504456,0.8650037050247192,0.012831727042794228,0.969962477684021,0.9974259734153748
