epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5355522036552429,0.5172120332717896,0.31270429491996765,0.0005,0.9759036302566528,0.3202160596847534,0.12366386502981186
1,0.6051437258720398,0.6217621564865112,0.20944108068943024,0.0005,0.9759036302566528,0.29629629850387573,0.087776780128479
2,0.6928895711898804,0.6639400720596313,0.1751423478126526,0.0005,0.9759036302566528,0.7175925970077515,0.06734497100114822
3,0.7352496385574341,0.7004089951515198,0.15277798473834991,0.0005,0.9759036302566528,0.6427469253540039,0.043715834617614746
4,0.8018154501914978,0.8075153231620789,0.11679356545209885,0.0005,0.9759036302566528,0.595678985118866,0.031991761177778244
5,0.8411497473716736,0.49684733152389526,0.10042670369148254,0.0005,0.9759036302566528,0.6304013133049011,0.023397179320454597
6,0.8744326829910278,0.6186094284057617,0.07864591479301453,0.0005,0.9698795080184937,0.7862653732299805,0.0162840336561203
7,0.9062027335166931,0.578987717628479,0.06670672446489334,0.0005,0.9638554453849792,0.7847222089767456,0.020918888971209526
8,0.9062027335166931,0.6849011182785034,0.06475919485092163,0.0005,0.9759036302566528,0.8070988059043884,0.01340695470571518
9,0.9440242052078247,0.669222891330719,0.05411994829773903,0.0005,0.9759036302566528,0.6149691343307495,0.020256906747817993
10,0.9455370903015137,0.8624744415283203,0.045695334672927856,0.0005,0.9759036302566528,0.8981481790542603,0.013763782568275928
11,0.9621785283088684,0.8311179280281067,0.03860059753060341,0.0005,0.9759036302566528,0.5046296119689941,0.01827472634613514
12,0.9667171239852905,0.7349182367324829,0.03469640761613846,0.0005,0.9759036302566528,0.40817901492118835,0.019335297867655754
13,0.9636913537979126,0.7643149495124817,0.041559699922800064,0.0005,0.9759036302566528,0.5547839403152466,0.014253923669457436
14,0.9788199663162231,0.9043967723846436,0.02549593895673752,0.000100000005,0.9759036302566528,0.6288579702377319,0.013798583298921585
15,0.9652042388916016,0.8799421191215515,0.02722506783902645,0.000100000005,0.9759036302566528,0.5231481194496155,0.014605301432311535
16,0.9788199663162231,0.8705691695213318,0.0271240696310997,0.000100000005,0.9759036302566528,0.4791666865348816,0.014601063914597034
17,0.9788199663162231,0.8116052746772766,0.02969173714518547,0.000100000005,0.9759036302566528,0.49074074625968933,0.01415740605443716
18,0.97579425573349,0.9035446643829346,0.024912798777222633,0.000100000005,0.9759036302566528,0.5277777910232544,0.015275205485522747
