epoch,accuracy,auc_1,f1_score,loss,lr,precision_1,recall_1,val_accuracy,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.7368082404136658,0.8079794645309448,0.7319740653038025,0.07880546152591705,0.0005,0.7423444390296936,0.7253860831260681,0.6981981992721558,0.789663553237915,0.46299809217453003,0.07317157834768295,0.7810218930244446,0.5508365631103516
1,0.7938385009765625,0.8683167099952698,0.7887994647026062,0.06298412382602692,0.0005,0.8030529022216797,0.7786357998847961,0.8088803291320801,0.8953263759613037,0.5630003213882446,0.057286329567432404,0.8351955413818359,0.769626796245575
2,0.8338963985443115,0.9116795659065247,0.8294184803962708,0.05032776668667793,0.0005,0.8416460752487183,0.8225547075271606,0.7483912706375122,0.9178733825683594,0.45908936858177185,0.07978860288858414,0.9406392574310303,0.5302445292472839
3,0.864462673664093,0.9388101100921631,0.8624870777130127,0.04194270074367523,0.0005,0.8646386861801147,0.8642213344573975,0.7104247212409973,0.9404253363609314,0.40288713574409485,0.11483310908079147,0.9658119678497314,0.43629342317581177
4,0.8839285969734192,0.9533151388168335,0.8819764256477356,0.03671809285879135,0.0005,0.882758617401123,0.8854568600654602,0.8973616361618042,0.9638367295265198,0.7023155093193054,0.033565156161785126,0.9017566442489624,0.8918918967247009
5,0.8953506946563721,0.9595929980278015,0.8943461179733276,0.034259188920259476,0.0005,0.8918832540512085,0.8997747898101807,0.9086229205131531,0.9693780541419983,0.7109025716781616,0.03365574777126312,0.8876678943634033,0.9356499314308167
6,0.9018661379814148,0.9645978212356567,0.9009905457496643,0.03209250420331955,0.0005,0.9003205299377441,0.9037966728210449,0.9089446663856506,0.9687280654907227,0.7178866267204285,0.03201033174991608,0.915631115436554,0.9009009003639221
7,0.9056467413902283,0.9671446681022644,0.9043604731559753,0.030842872336506844,0.0005,0.9011933207511902,0.9111968874931335,0.8503860831260681,0.9695805907249451,0.6544552445411682,0.0475994236767292,0.7788018584251404,0.9787644743919373
8,0.9119208455085754,0.9696243405342102,0.9108731150627136,0.02961510233581066,0.0005,0.9079177975654602,0.9168275594711304,0.9234234094619751,0.9752385020256042,0.7464718222618103,0.0278118085116148,0.9164556860923767,0.9317889213562012
9,0.9173101782798767,0.9735173583030701,0.9162337779998779,0.027577456086874008,0.0005,0.9130573272705078,0.9224581718444824,0.9018661379814148,0.9734497666358948,0.727827250957489,0.035664767026901245,0.9496040344238281,0.8487773537635803
