epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5491679310798645,0.5507838726043701,0.2940465211868286,0.0005,0.9638554453849792,0.7461419701576233,0.13313092291355133
1,0.6475037932395935,0.6547375321388245,0.21295011043548584,0.0005,0.9156626462936401,0.4822531044483185,0.11076544225215912
2,0.7080181837081909,0.6079584360122681,0.18457162380218506,0.0005,0.9397590160369873,0.49074071645736694,0.10122188925743103
3,0.8456883430480957,0.7476142644882202,0.1213316023349762,0.0005,0.9578313231468201,0.45293208956718445,0.09533554315567017
4,0.8683812618255615,0.671779215335846,0.10599356144666672,0.0005,0.9397590160369873,0.6705247163772583,0.06956367939710617
5,0.8819969892501831,0.7913258075714111,0.09389849007129669,0.0005,0.9638554453849792,0.7253086566925049,0.06919270008802414
6,0.92738276720047,0.7669563293457031,0.06830247491598129,0.0005,0.9337349534034729,0.7299383282661438,0.08349121361970901
7,0.9561271071434021,0.8445807695388794,0.052304405719041824,0.0005,0.9578313231468201,0.27932098507881165,0.04726477339863777
8,0.9561271071434021,0.6905248165130615,0.05280672758817673,0.0005,0.9759036302566528,0.16126543283462524,0.042617183178663254
9,0.9636913537979126,0.737730085849762,0.03768764063715935,0.0005,0.9457831382751465,0.31404322385787964,0.03779204934835434
10,0.9727685451507568,0.9193081259727478,0.03534383326768875,0.0005,0.9759036302566528,0.16049382090568542,0.038015130907297134
11,0.9803328514099121,0.9487048983573914,0.03367925062775612,0.0005,0.9698795080184937,0.4513888657093048,0.023144984617829323
12,0.9818456768989563,0.8691206574440002,0.026881776750087738,0.0005,0.9759036302566528,0.49151235818862915,0.0233506727963686
13,0.9818456768989563,0.9112133383750916,0.022332698106765747,0.0005,0.9759036302566528,0.4575617015361786,0.020013362169265747
14,0.9863842725753784,0.8324812650680542,0.02063123695552349,0.0005,0.9638554453849792,0.4660494029521942,0.02786458469927311
15,0.9848713874816895,0.8371677398681641,0.019287271425127983,0.0005,0.9698795080184937,0.47067901492118835,0.021732386201620102
16,0.9894099831581116,0.9677061438560486,0.019746575504541397,0.0005,0.9698795080184937,0.22608023881912231,0.02942456677556038
17,0.9863842725753784,0.872273325920105,0.020491810515522957,0.0005,0.9698795080184937,0.44367286562919617,0.025486735627055168
18,0.9833585619926453,0.7899625301361084,0.020810551941394806,0.0005,0.9578313231468201,0.47376546263694763,0.027464045211672783
19,0.9894099831581116,0.9148773550987244,0.014092834666371346,0.000100000005,0.9698795080184937,0.4729938507080078,0.024367105215787888
20,0.9954614043235779,0.9711998105049133,0.010400423780083656,0.000100000005,0.9638554453849792,0.48379629850387573,0.023822741582989693
21,0.9909228682518005,0.9758861064910889,0.012205775827169418,0.000100000005,0.9698795080184937,0.44290125370025635,0.024651361629366875
22,0.9924356937408447,0.9440184235572815,0.012716303579509258,0.000100000005,0.9638554453849792,0.46373456716537476,0.025907792150974274
23,0.9939485788345337,0.9754601120948792,0.009933095425367355,0.000100000005,0.9698795080184937,0.472222238779068,0.025358717888593674
