epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5839636921882629,0.4270629286766052,0.29069867730140686,0.0005,0.9879518151283264,0.6371951103210449,0.12382102757692337
1,0.6701966524124146,0.684195876121521,0.23474441468715668,0.0005,0.9819276928901672,0.5167682766914368,0.09793750196695328
2,0.7518910765647888,0.5859441161155701,0.18177293241024017,0.0005,0.9698795080184937,0.5320121645927429,0.07149199396371841
3,0.7897125482559204,0.6630769371986389,0.12367244064807892,0.0005,0.9879518151283264,0.2835366129875183,0.05607113242149353
4,0.8472012281417847,0.6015384793281555,0.10913552343845367,0.0005,0.9819276928901672,0.6859756112098694,0.07141285389661789
5,0.8729197978973389,0.7275524139404297,0.09259095788002014,0.0005,0.9819276928901672,0.8109756112098694,0.07492230832576752
6,0.9122541546821594,0.5694405436515808,0.07086752355098724,0.0005,0.9879518151283264,0.710365891456604,0.040386881679296494
7,0.9228441715240479,0.7346853613853455,0.055936891585588455,0.0005,0.9879518151283264,0.6692073345184326,0.02199549973011017
8,0.9485628008842468,0.7921678423881531,0.06200774759054184,0.0005,0.9879518151283264,0.7637194991111755,0.03131810948252678
9,0.9394856095314026,0.8206992745399475,0.04923313483595848,0.0005,0.9879518151283264,0.6737805008888245,0.021294917911291122
10,0.9606656432151794,0.6939160227775574,0.045538339763879776,0.0005,0.9879518151283264,0.6890243887901306,0.01361272856593132
11,0.9727685451507568,0.7521678805351257,0.03199024125933647,0.0005,0.9879518151283264,0.75,0.01121250819414854
12,0.9636913537979126,0.7541958689689636,0.03824653849005699,0.0005,0.9879518151283264,0.8003048896789551,0.01742706447839737
13,0.9682299494743347,0.78895103931427,0.03225582093000412,0.0005,0.9879518151283264,0.7835365533828735,0.016285335645079613
14,0.9727685451507568,0.8337063193321228,0.026532843708992004,0.0005,0.9879518151283264,0.8140243887901306,0.012833365239202976
15,0.9788199663162231,0.809580385684967,0.026108700782060623,0.0005,0.9879518151283264,0.8079268336296082,0.011642221361398697
16,0.9803328514099121,0.7543356418609619,0.027049744501709938,0.0005,0.9879518151283264,0.6128048896789551,0.008960885927081108
17,0.9773070812225342,0.7999301552772522,0.026501793414354324,0.0005,0.9879518151283264,0.8993902802467346,0.03156270086765289
18,0.9773070812225342,0.8006992936134338,0.04095739871263504,0.0005,0.9879518151283264,0.6509146094322205,0.011518591083586216
19,0.9712556600570679,0.8263636231422424,0.03233646601438522,0.0005,0.9879518151283264,0.6432926654815674,0.008608500473201275
20,0.9788199663162231,0.8027971386909485,0.02785787172615528,0.0005,0.9879518151283264,0.6356707215309143,0.008278592489659786
21,0.974281370639801,0.7271329164505005,0.027864746749401093,0.0005,0.9819276928901672,0.5259146094322205,0.012488181702792645
22,0.9818456768989563,0.8902797102928162,0.02086627669632435,0.000100000005,0.9819276928901672,0.539634108543396,0.011201809160411358
23,0.9848713874816895,0.8979020714759827,0.021233173087239265,0.000100000005,0.9819276928901672,0.5655487775802612,0.012668746523559093
24,0.9818456768989563,0.8058041334152222,0.02599356696009636,0.000100000005,0.9819276928901672,0.6219512224197388,0.01299313735216856
25,0.9848713874816895,0.8889510035514832,0.018113140016794205,0.000100000005,0.9819276928901672,0.5685975551605225,0.013005957938730717
26,0.9848713874816895,0.8113985657691956,0.02188117988407612,0.000100000005,0.9819276928901672,0.6295732259750366,0.013226013630628586
