epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5362537503242493,0.45740818977355957,0.2943510115146637,0.0005,0.939393937587738,0.6119632124900818,0.13577257096767426
1,0.6495468020439148,0.5994274020195007,0.23004044592380524,0.0005,0.9878787994384766,0.44938650727272034,0.10696317255496979
2,0.7190332412719727,0.6188382506370544,0.15343554317951202,0.0005,0.9878787994384766,0.7147239446640015,0.07170513272285461
3,0.8247734308242798,0.5645161867141724,0.11785197257995605,0.0005,0.9878787994384766,0.6794478893280029,0.058490682393312454
4,0.8504531979560852,0.7808266878128052,0.10186775773763657,0.0005,0.9878787994384766,0.7822086215019226,0.04131711274385452
5,0.9138972759246826,0.6982265114784241,0.07931250333786011,0.0005,0.9878787994384766,0.26840490102767944,0.05677635222673416
6,0.9290030002593994,0.7357909679412842,0.06990993767976761,0.0005,0.9878787994384766,0.3328220844268799,0.028330236673355103
7,0.9577039480209351,0.8676860332489014,0.04508661851286888,0.0005,0.9878787994384766,0.32361963391304016,0.03037150762975216
8,0.9607250690460205,0.9057393670082092,0.03855084627866745,0.0005,0.9757575988769531,0.6886503100395203,0.034665271639823914
9,0.9712991118431091,0.7104455232620239,0.039192069321870804,0.0005,0.9818181991577148,0.3757668733596802,0.03633279725909233
10,0.9728096723556519,0.9091607332229614,0.02890537492930889,0.0005,0.9696969985961914,0.6150307059288025,0.019696945324540138
11,0.9637462496757507,0.8658009171485901,0.030353672802448273,0.0005,0.9878787994384766,0.24233129620552063,0.017189567908644676
12,0.9803625345230103,0.8873761296272278,0.02700902707874775,0.0005,0.9878787994384766,0.38957053422927856,0.018150674179196358
13,0.981873095035553,0.8308895230293274,0.026608899235725403,0.0005,0.9818181991577148,0.7331287860870361,0.013010491617023945
14,0.9773414134979248,0.9104873538017273,0.022468041628599167,0.0005,0.9878787994384766,0.6733129024505615,0.011330483481287956
15,0.9879153966903687,0.986454427242279,0.016329968348145485,0.0005,0.9878787994384766,0.3911042809486389,0.012451264075934887
16,0.9833837151527405,0.8704091310501099,0.01984471268951893,0.0005,0.9878787994384766,0.400306761264801,0.01387856062501669
17,0.9879153966903687,0.9381372332572937,0.015217801555991173,0.0005,0.9878787994384766,0.4340490698814392,0.015263810753822327
18,0.9864048361778259,0.9777963757514954,0.01417152676731348,0.0005,0.9818181991577148,0.34049081802368164,0.014893706887960434
19,0.9879153966903687,0.9510542750358582,0.01425464078783989,0.0005,0.9818181991577148,0.3481594920158386,0.013729755766689777
20,0.981873095035553,0.9772377610206604,0.014037922956049442,0.000100000005,0.9878787994384766,0.3757668733596802,0.012539428658783436
21,0.9879153966903687,0.9863147735595703,0.011355867609381676,0.000100000005,0.9818181991577148,0.3788343667984009,0.012211708351969719
22,0.9864048361778259,0.9838709235191345,0.011175306513905525,0.000100000005,0.9818181991577148,0.38650307059288025,0.012363148853182793
23,0.9909365773200989,0.9822649955749512,0.010187649168074131,0.000100000005,0.9878787994384766,0.39570552110671997,0.012449926696717739
24,0.9864048361778259,0.9597123265266418,0.014372688718140125,0.000100000005,0.9878787994384766,0.3512269854545593,0.012331642210483551
