epoch,accuracy,auc_1,f1_score,loss,lr,precision_1,recall_1,val_accuracy,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.738014817237854,0.8091972470283508,0.7319601774215698,0.07832589000463486,0.0005,0.7421836853027344,0.7294079661369324,0.6927284598350525,0.7379478216171265,0.4981795847415924,0.07870945334434509,0.6811857223510742,0.7245817184448242
1,0.7923905849456787,0.8683589100837708,0.7869099378585815,0.06204714626073837,0.0005,0.801060140132904,0.7779922485351562,0.7027027010917664,0.8339542150497437,0.40999945998191833,0.1085263192653656,0.8832116723060608,0.4671814739704132
2,0.8338159322738647,0.9086708426475525,0.8300015330314636,0.052013613283634186,0.0005,0.8387202024459839,0.8265765905380249,0.8478121161460876,0.9291064143180847,0.6346615552902222,0.05045938119292259,0.8028011322021484,0.9221364259719849
3,0.8655083775520325,0.9379027485847473,0.8635672330856323,0.0424315445125103,0.0005,0.8678756356239319,0.8622908592224121,0.8822394013404846,0.9578248262405396,0.6520323753356934,0.04098612442612648,0.8621951341629028,0.9099099040031433
4,0.879263162612915,0.9504358768463135,0.8775699734687805,0.03808906301856041,0.0005,0.8789583444595337,0.8796653747558594,0.8857786655426025,0.9668135643005371,0.6620200276374817,0.03521153703331947,0.9366350769996643,0.8275418281555176
5,0.8951094150543213,0.9599214792251587,0.8939046859741211,0.034135814756155014,0.0005,0.8937159180641174,0.8968790173530579,0.8867439031600952,0.969937264919281,0.6757044792175293,0.036199312657117844,0.8395480513572693,0.9562419652938843
6,0.9018661379814148,0.9647579789161682,0.9009270071983337,0.032020244747400284,0.0005,0.9000640511512756,0.9041184186935425,0.9266409277915955,0.9728295207023621,0.7398083209991455,0.0292116217315197,0.9169811606407166,0.9382239580154419
7,0.9050031900405884,0.9658039808273315,0.9038720726966858,0.03151288628578186,0.0005,0.9042877554893494,0.905888020992279,0.9166666865348816,0.9768285751342773,0.7065495252609253,0.02727624960243702,0.8955405950546265,0.9433719515800476
8,0.9102316498756409,0.9696324467658997,0.9087865948677063,0.02972983568906784,0.0005,0.9074784517288208,0.91361004114151,0.9083011746406555,0.9776486754417419,0.6971738934516907,0.030851660296320915,0.8717047572135925,0.9575289487838745
9,0.9190797805786133,0.9726099967956543,0.9173142910003662,0.028274253010749817,0.0005,0.9168000221252441,0.9218146800994873,0.9189189076423645,0.9747636914253235,0.7352553606033325,0.0297820046544075,0.8893540501594543,0.9568854570388794
10,0.9155405163764954,0.9725087285041809,0.9143334031105042,0.02837483026087284,0.0005,0.9130156636238098,0.9185971617698669,0.9034749269485474,0.97752845287323,0.707836925983429,0.04435860738158226,0.8471760749816895,0.9845559597015381
11,0.9243886470794678,0.9767386317253113,0.923290491104126,0.02592713199555874,0.0005,0.920867919921875,0.9285714030265808,0.907979428768158,0.9790510535240173,0.7088285684585571,0.03777682036161423,0.8590034246444702,0.976190447807312
12,0.9243082404136658,0.9777674674987793,0.9229587316513062,0.02541310526430607,0.0005,0.9235587120056152,0.9251930713653564,0.9395109415054321,0.9844091534614563,0.7568623423576355,0.02217726968228817,0.9295597672462463,0.9510939717292786
13,0.9299388527870178,0.9786475300788879,0.9284828901290894,0.024915039539337158,0.0005,0.9254895448684692,0.9351673126220703,0.8857786655426025,0.9787323474884033,0.686372697353363,0.04483138769865036,0.8238790035247803,0.9813385009765625
14,0.9312258958816528,0.9810053110122681,0.9305174350738525,0.023415887728333473,0.0005,0.9281265139579773,0.9348455667495728,0.915057897567749,0.9828215837478638,0.7043604254722595,0.034924883395433426,0.9660404920578003,0.8603603839874268
15,0.9308236837387085,0.9812997579574585,0.9297512173652649,0.023217229172587395,0.0005,0.9275223612785339,0.934684693813324,0.9321106672286987,0.9849855899810791,0.7513470649719238,0.024291884154081345,0.9552542567253113,0.906692385673523
16,0.9329954981803894,0.9826846122741699,0.93182373046875,0.022381341084837914,0.0005,0.9313992857933044,0.9348455667495728,0.9356499314308167,0.9846479296684265,0.7410637140274048,0.02429519034922123,0.9123020768165588,0.9639639854431152
17,0.9363738894462585,0.9836698174476624,0.935646653175354,0.021707704290747643,0.0005,0.9304872155189514,0.9432110786437988,0.9404761791229248,0.9848955869674683,0.7664942145347595,0.028061222285032272,0.9071980714797974,0.9813385009765625
18,0.9372586607933044,0.9835077524185181,0.936085045337677,0.02179628610610962,0.0005,0.933078408241272,0.9420849680900574,0.9382239580154419,0.9849662184715271,0.7565582394599915,0.02369913086295128,0.9445169568061829,0.931145429611206
19,0.9390283226966858,0.9845482707023621,0.9377688765525818,0.021081246435642242,0.0005,0.9334498047828674,0.9454632997512817,0.9375804662704468,0.9855798482894897,0.7515454292297363,0.020696552470326424,0.9521276354789734,0.9214929342269897
20,0.943130612373352,0.985993504524231,0.9421539902687073,0.020089827477931976,0.0005,0.9399456977844238,0.9467503428459167,0.94305020570755,0.9867801070213318,0.763367235660553,0.02146443910896778,0.941063404083252,0.945302426815033
21,0.9436936974525452,0.9864477515220642,0.943171501159668,0.01976318471133709,0.0005,0.9408567547798157,0.9469112157821655,0.9317889213562012,0.9872187972068787,0.7502004504203796,0.03401486203074455,0.8869665265083313,0.9897040128707886
