epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5295007824897766,0.48900818824768066,1.289942979812622,0.001,0.9578313231468201,0.7322530746459961,1.0357592105865479
1,0.5854765772819519,0.49199047684669495,1.2002577781677246,0.001,0.9759036302566528,0.44907405972480774,1.0070080757141113
2,0.6202723383903503,0.5040047764778137,1.1313223838806152,0.001,0.9759036302566528,0.3402777910232544,0.9917296171188354
3,0.6792738437652588,0.6631731390953064,1.0574231147766113,0.001,0.9759036302566528,0.34876543283462524,0.9425374865531921
4,0.7760968208312988,0.718899130821228,1.0002508163452148,0.001,0.9759036302566528,0.41203707456588745,0.9142476916313171
5,0.7912254333496094,0.6618950366973877,0.9681384563446045,0.001,0.9759036302566528,0.2669753134250641,0.8919311165809631
6,0.851739764213562,0.8036808967590332,0.9248267412185669,0.001,0.9759036302566528,0.5648148059844971,0.8675276041030884
7,0.8744326829910278,0.5597307682037354,0.9068542718887329,0.001,0.9759036302566528,0.32716047763824463,0.8431997895240784
8,0.8865355253219604,0.47886842489242554,0.874749481678009,0.001,0.9759036302566528,0.25925925374031067,0.8290439248085022
9,0.925869882106781,0.8038514256477356,0.8431360721588135,0.001,0.9759036302566528,0.1875,0.8051677942276001
10,0.9228441715240479,0.5449045896530151,0.8263178467750549,0.001,0.9759036302566528,0.1875,0.7877451777458191
11,0.92738276720047,0.5686776638031006,0.8025375008583069,0.001,0.9759036302566528,0.36574071645736694,0.7631784081459045
12,0.9364598989486694,0.454839825630188,0.7814637422561646,0.001,0.9759036302566528,0.31712964177131653,0.7449944019317627
13,0.9455370903015137,0.6393149495124817,0.7567522525787354,0.001,0.9759036302566528,0.3611111044883728,0.7218752503395081
14,0.9606656432151794,0.6874573826789856,0.7265658974647522,0.001,0.9759036302566528,0.31481480598449707,0.7008857131004333
15,0.9636913537979126,0.5540218353271484,0.709945559501648,0.001,0.9759036302566528,0.3233024477958679,0.6854923367500305
16,0.9667171239852905,0.5982447266578674,0.6898824572563171,0.001,0.9759036302566528,0.20216047763824463,0.6652535200119019
17,0.9803328514099121,0.622188150882721,0.6674302220344543,0.001,0.9759036302566528,0.23456791043281555,0.6456878781318665
18,0.9788199663162231,0.595603346824646,0.6432924270629883,0.001,0.9759036302566528,0.2577160596847534,0.6287500262260437
19,0.9773070812225342,0.5973926186561584,0.6241157650947571,0.001,0.9759036302566528,0.22299382090568542,0.6118698716163635
20,0.9848713874816895,0.8202964663505554,0.5998673439025879,0.001,0.9759036302566528,0.2854938507080078,0.5931310653686523
